"","id","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","attn","q13","q14","q15","q16","q17","q18","q19","q20","q21","q22","q23","q24","q25","q26","q27","q28","q29","q30","q31","q32","q33","q34","q35","q36","q37","q38","q39","q40","q41","q42","q43","q44","q45","age","gid1","gid2","race","hispanic","ed","sud_hx"
"328",328,3,5,3,3,3,5,4,4,5,5,1,3,1,3,5,2,4,5,3,4,5,5,4,3,3,3,5,4,3,5,2,2,5,5,2,1,5,4,3,3,4,1,2,5,4,3,35,"Man","Yes","White","No","Master’s Degree","No"
"329",329,3,4,4,3,3,2,2,2,4,2,4,4,1,2,2,2,1,3,2,3,5,3,3,5,2,2,4,3,4,4,4,4,4,3,3,4,3,4,1,3,3,2,4,4,2,4,41,"Man","Yes","White","No","Bachelor’s Degree","No"
"330",330,4,5,5,5,5,5,5,4,4,5,1,4,1,3,5,5,4,3,4,4,4,4,5,4,5,5,5,5,4,5,4,4,4,2,1,3,4,4,3,1,2,1,3,5,4,4,22,"Woman","Yes","White","No","Bachelor’s Degree","No"
"331",331,3,3,4,3,4,5,3,3,5,4,5,5,1,2,5,2,2,1,2,3,5,3,5,5,5,4,3,3,5,5,5,5,4,3,5,5,2,4,2,4,4,3,5,4,3,3,34,"Man","Yes","Multiracial","No","Bachelor’s Degree","No"
"332",332,5,5,4,5,5,5,5,4,5,5,1,5,1,4,5,4,4,4,4,4,5,5,4,5,4,2,3,5,5,4,4,4,4,2,5,4,1,5,2,4,5,1,5,5,1,5,47,"Woman","Yes","Latine or Hispanic","Yes","High School","No"
"333",333,5,5,5,5,5,5,4,4,5,5,2,4,1,4,4,4,4,5,5,5,4,4,4,4,4,4,4,5,5,3,5,5,3,4,2,3,4,5,4,2,2,2,2,5,3,5,29,"Man","Yes","White","No","Bachelor’s Degree","No"
"334",334,4,5,5,5,5,4,4,3,5,4,2,5,1,5,5,2,1,2,4,4,5,4,5,5,5,4,5,4,2,5,3,3,5,1,4,3,1,3,1,4,4,5,5,5,5,5,45,"Man","Yes","Latine or Hispanic","Yes","Bachelor’s Degree","No"
"335",335,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4,1,2,4,5,4,2,3,2,2,5,3,5,24,"Woman","Yes","White","No","Bachelor’s Degree","No"
"336",336,4,5,3,3,4,4,4,3,4,4,4,3,1,2,3,4,2,3,4,2,4,2,3,4,4,3,5,4,4,4,3,3,5,4,4,3,4,3,3,4,4,1,4,4,3,4,24,"Woman","Yes","White",NA,"Associate’s Degree","No"
"337",337,1,5,5,5,5,2,1,1,5,4,3,5,1,1,5,3,1,1,1,1,5,1,1,5,3,3,1,1,5,4,3,3,4,1,5,5,1,3,1,4,4,1,5,5,5,5,48,"Woman","Yes","White","No","Bachelor’s Degree","No"
"338",338,5,5,5,5,5,5,5,4,5,5,1,5,1,5,5,2,4,5,4,3,4,4,4,4,3,5,5,4,5,5,4,4,5,3,1,2,4,4,2,4,4,2,3,5,5,5,38,"Man","Yes","White","No","Bachelor’s Degree","No"
"339",339,2,5,5,5,5,5,4,4,5,5,4,1,1,5,5,1,4,4,4,3,5,5,3,5,5,3,5,5,5,5,5,5,4,4,1,2,1,4,1,1,1,1,5,5,5,1,41,"Man","Yes","White","No","High School","Yes"
"340",340,4,5,5,5,5,5,5,4,5,5,3,4,1,4,5,3,3,4,4,3,5,4,5,5,5,5,5,5,4,5,4,5,5,1,2,3,3,5,2,3,4,1,5,5,5,5,32,"Woman","Yes","White","No","Bachelor’s Degree","Yes"
"341",341,5,5,5,5,5,5,5,5,5,5,1,4,1,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,4,1,1,4,5,5,1,1,1,3,5,5,4,34,"Woman","Yes","White","No","Master’s Degree","No"
"342",342,1,5,1,1,4,4,1,1,4,2,2,2,1,1,1,5,1,1,1,1,5,1,2,3,1,3,5,1,5,5,1,2,4,1,3,5,1,3,1,5,5,4,5,5,1,3,60,"Woman","Yes","White","No","Master’s Degree","No"
"343",343,4,5,5,5,5,4,4,4,5,5,2,4,1,4,5,2,4,4,1,4,5,4,4,5,1,1,4,5,5,5,5,5,5,3,2,3,2,4,3,2,3,2,3,4,4,3,41,"Woman","Yes","White","No","High School","No"
"344",344,4,5,5,3,5,5,4,4,5,5,2,3,1,4,4,4,5,2,4,4,5,4,4,4,5,4,4,5,5,5,5,5,5,2,2,1,3,3,2,2,3,1,4,5,4,4,56,"Woman","Yes","White","No","High School","No"
"345",345,3,5,4,5,5,5,3,3,5,4,3,3,1,3,3,4,2,3,2,2,5,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,4,3,2,4,2,4,4,4,3,19,"Man","Yes","White","No","High School","No"
"346",346,3,4,4,5,5,5,2,2,5,5,3,3,1,2,5,1,2,1,2,3,4,3,4,4,4,4,5,4,4,4,4,4,4,2,2,4,2,5,3,3,2,2,4,4,2,4,30,"Woman","Yes","White","No","Associate’s Degree","No"
"347",347,5,5,5,4,4,5,4,4,5,5,1,4,1,5,5,4,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,3,5,2,3,2,2,3,5,2,4,28,"Woman","Yes","White","No","Master’s Degree","No"
"348",348,4,4,3,3,3,3,3,2,4,4,4,4,1,3,3,3,2,3,2,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,3,4,4,4,3,4,3,3,39,"Man","Yes","Asian or Asian American","No","Bachelor’s Degree","No"
"349",349,4,5,5,5,5,5,4,4,5,5,2,4,1,3,5,4,2,3,5,2,4,3,4,4,4,4,5,4,4,4,4,5,4,2,2,3,3,5,3,2,2,2,3,3,3,5,27,"Non-Binary, Agender, or Other","No","White","No","High School","No"
"350",350,5,5,5,5,5,5,5,4,5,5,1,NA,1,4,5,4,5,5,4,5,5,5,5,4,4,5,5,5,5,5,4,4,5,2,1,3,4,5,5,2,3,1,2,5,4,3,NA,"Man","Yes","White","No","Bachelor’s Degree","No"
"351",351,4,5,5,5,5,5,5,4,5,4,1,5,1,4,4,4,2,5,4,2,5,4,5,5,5,3,5,5,5,5,5,5,5,2,2,2,2,4,2,4,4,1,4,5,4,5,24,"Woman","Yes","White","No","Bachelor’s Degree","No"
"352",352,4,5,4,4,5,5,5,3,5,4,5,5,1,2,3,1,2,3,4,1,5,4,3,4,4,5,4,4,5,5,3,3,4,2,3,4,3,3,1,4,4,4,5,5,5,4,23,"Woman","Yes","White","No","High School","No"
"353",353,2,5,3,3,5,3,3,3,5,5,4,4,1,2,2,3,1,3,3,2,4,3,4,5,4,2,4,2,2,5,4,4,5,1,2,4,2,4,1,2,2,2,5,4,2,5,51,"Woman","Yes","White","No","High School","No"
"354",354,4,5,5,5,5,5,5,5,5,5,1,5,1,4,5,3,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,2,1,1,4,5,3,1,5,2,4,4,5,5,25,"Non-Binary, Agender, or Other","No","White","No","High School","No"
"355",355,4,5,4,5,4,4,4,4,4,4,4,4,1,3,3,3,4,3,5,4,5,4,4,4,3,3,2,4,4,4,4,4,4,3,3,2,3,4,2,3,3,3,3,5,2,4,38,"Non-Binary, Agender, or Other","No","White","No","High School","No"
"356",356,5,5,5,5,5,5,5,5,4,4,3,4,1,4,5,3,4,5,5,5,4,5,4,4,1,2,4,5,4,4,5,4,5,3,1,1,4,5,3,2,2,1,2,5,5,5,37,"Man","Yes","White","No","Bachelor’s Degree","No"
"357",357,4,5,3,3,3,4,4,4,5,4,3,4,1,4,4,4,4,4,4,4,3,4,4,4,3,3,5,5,4,4,3,3,3,2,3,3,2,4,2,2,3,2,3,4,1,4,34,"Man","Yes","White","No","Bachelor’s Degree","No"
"358",358,4,5,5,5,5,5,2,1,5,5,1,5,1,5,2,4,1,4,1,5,5,2,4,5,1,1,5,4,5,4,5,5,5,1,5,4,1,5,1,4,2,4,5,5,4,5,50,"Man","Yes","White","No","High School","Yes"
"359",359,4,5,3,2,3,3,3,3,5,5,5,3,1,3,3,3,3,2,3,3,5,3,3,5,3,3,4,3,5,5,3,3,5,5,3,3,3,3,1,3,3,3,4,4,5,3,32,"Woman","Yes","White","No","High School","No"
"360",360,3,4,3,3,4,4,2,2,5,3,3,3,1,1,3,1,2,1,2,3,3,3,3,4,3,3,4,3,4,4,3,4,4,2,3,4,2,4,2,2,5,3,4,3,2,3,29,"Woman","Yes","White","No","High School","No"
"361",361,5,5,5,3,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,2,1,1,4,5,3,2,3,1,2,5,5,5,29,"Man","Yes","Asian or Asian American","No","Associate’s Degree","No"
"362",362,3,5,5,5,5,5,3,3,4,3,4,4,1,2,3,3,2,3,3,3,4,3,3,2,3,3,1,4,4,5,3,3,4,1,3,3,2,3,1,4,4,3,5,4,3,4,22,"Woman","Yes","White","No","Bachelor’s Degree","No"
"363",363,5,5,5,5,5,5,4,4,5,5,1,4,1,4,5,4,4,2,4,5,4,5,5,5,4,4,4,5,5,5,5,5,5,4,2,2,4,5,4,1,2,1,4,4,4,4,24,"Woman","Yes","White","No","Bachelor’s Degree","No"
"364",364,5,5,5,5,5,5,5,5,5,5,1,3,1,5,5,2,5,5,5,5,4,5,5,5,4,3,4,5,5,4,4,5,5,1,2,1,4,5,3,1,1,1,4,5,3,5,34,"Man","Yes","Latine or Hispanic","Yes","Bachelor’s Degree","No"
"365",365,5,5,5,5,5,5,5,2,5,5,4,5,1,4,5,4,5,5,5,4,4,4,5,4,4,4,5,5,5,4,5,5,5,2,4,4,2,5,2,2,3,3,5,4,1,5,45,"Man","Yes","White","No","Bachelor’s Degree","Yes"
"366",366,5,5,5,5,5,5,5,5,5,5,1,5,1,5,4,1,5,5,4,5,5,5,5,5,2,2,4,5,5,5,1,5,5,2,1,2,4,5,2,5,5,2,4,5,5,5,30,"Man","Yes","Latine or Hispanic","Yes","High School","No"
"367",367,2,4,5,5,5,1,1,1,5,5,1,2,1,1,5,3,4,3,1,1,5,1,5,5,3,4,5,5,3,2,5,5,3,1,2,1,2,2,1,4,3,1,5,NA,3,1,36,"Woman","Yes","White","No","Associate’s Degree","Yes"
"368",368,3,5,3,3,3,5,2,5,4,5,3,3,1,5,5,5,4,5,4,4,3,5,4,3,1,1,5,5,4,4,4,3,4,5,1,1,5,3,5,3,3,1,1,5,3,3,36,"Man","Yes","White","No","High School","No"
"369",369,1,5,5,5,5,4,3,4,5,5,2,4,1,4,5,2,3,4,4,4,5,5,5,4,5,4,2,4,4,4,5,5,5,3,2,4,2,4,1,4,3,3,4,4,2,5,44,"Man","Yes","Black or African American","No","Bachelor’s Degree","No"
"370",370,1,5,2,5,5,5,1,1,4,2,4,4,1,2,2,2,2,2,1,1,5,2,4,4,4,3,1,2,5,2,4,4,5,1,4,3,3,3,3,5,4,1,5,5,4,4,36,"Woman","Yes","White","No","High School","No"
"371",371,3,5,5,5,5,5,5,3,4,5,4,5,1,3,4,3,4,4,3,4,5,4,3,4,5,5,4,3,4,5,3,5,4,2,3,2,2,5,2,4,2,4,5,4,2,5,32,"Woman","Yes","White","No","High School","No"
"372",372,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,3,3,2,1,4,5,4,2,2,1,2,5,4,5,31,"Man","Yes","White","No","Professional Degree (J.D., M.D., etc.)","No"
"373",373,5,4,3,3,3,4,5,3,1,5,3,3,1,3,5,3,3,4,5,3,5,5,5,3,4,3,4,5,4,4,4,4,3,3,1,1,5,3,4,3,5,1,1,5,5,3,35,"Man","Yes","Black or African American","No","High School","No"
"374",374,4,5,4,5,5,4,3,4,4,3,3,4,1,2,4,2,2,4,4,2,5,4,3,4,3,3,4,3,4,5,4,5,4,4,4,3,4,5,3,4,4,4,4,5,4,5,30,"Man","Yes","Asian or Asian American","No","High School","No"
"375",375,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,4,5,5,4,5,5,5,5,5,2,3,5,5,5,5,5,5,4,3,3,3,4,5,3,3,3,2,3,5,5,5,36,"Man","Yes","White","No","Bachelor’s Degree","No"
"376",376,5,5,5,5,4,5,5,5,5,5,2,5,1,4,5,4,3,5,5,5,5,5,5,5,5,3,5,5,5,5,4,4,5,3,1,1,4,NA,4,1,5,2,3,5,5,5,34,"Woman","Yes","Latine or Hispanic","Yes","Bachelor’s Degree","No"
"377",377,5,5,5,4,5,5,5,5,5,5,2,5,1,3,5,4,5,5,5,4,4,4,4,3,3,4,5,4,4,4,4,4,4,3,3,2,4,4,3,2,3,2,3,3,3,5,35,"Man","Yes","White","No","High School","No"
"378",378,4,5,5,5,5,3,4,4,4,3,1,4,1,4,4,3,3,3,4,4,4,4,3,4,3,3,5,3,5,5,2,3,4,3,4,2,3,4,4,4,3,2,3,5,3,5,36,"Man","Yes","White","No","Bachelor’s Degree","No"
"379",379,5,5,5,3,5,5,5,5,5,5,5,5,1,3,2,1,2,1,5,4,4,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,1,5,3,4,5,4,5,5,33,"Man","Yes","Asian or Asian American","No","Master’s Degree","No"
"380",380,5,5,5,3,5,5,5,5,5,3,2,4,1,5,5,4,4,5,5,5,3,5,4,4,4,4,5,5,4,5,4,5,3,3,1,3,4,5,3,2,3,2,3,5,3,4,33,"Man","Yes","Black or African American","No","High School","No"
"381",381,5,5,5,5,5,5,5,5,5,5,2,5,1,5,5,5,5,5,4,5,4,5,5,5,5,5,4,5,4,4,5,5,5,4,2,1,4,5,5,2,4,2,2,5,5,5,28,"Woman","Yes","White","No","Bachelor’s Degree","No"
"382",382,2,5,3,3,5,1,1,1,4,4,2,4,1,3,1,4,1,1,1,1,4,1,4,4,1,1,4,2,5,4,2,3,2,4,2,4,4,2,1,5,5,2,5,5,1,2,36,"Man","Yes","Black or African American","No","High School","No"
"383",383,5,5,4,5,5,5,5,3,5,5,3,4,1,5,5,4,5,4,3,5,5,4,5,5,4,3,5,5,5,5,5,4,4,4,3,1,3,4,3,1,2,2,4,4,4,4,26,"Man","Yes","White","No","Associate’s Degree","No"
"384",384,5,5,2,2,3,5,4,5,5,5,2,5,1,2,4,5,1,5,4,5,4,4,5,2,5,4,4,5,5,4,5,5,5,3,1,2,4,4,4,5,5,1,3,2,4,5,33,"Man","Yes","Black or African American","No","Master’s Degree","No"
"385",385,5,5,5,5,5,5,5,5,5,5,3,5,1,5,5,4,2,5,5,3,5,5,3,5,5,3,5,5,5,5,5,5,5,5,2,1,5,4,3,1,3,1,1,5,4,5,52,"Woman","Yes","Multiracial","No","Bachelor’s Degree","Yes"
"386",386,4,4,NA,4,5,5,4,3,5,4,2,4,1,2,5,4,2,3,3,2,4,4,4,5,4,4,1,5,3,4,4,4,5,5,1,3,2,3,1,3,2,2,5,4,5,4,36,"Woman","Yes","Black or African American","No","Associate’s Degree","Yes"
"387",387,2,5,2,2,5,2,2,1,5,4,1,4,1,4,4,4,4,4,2,3,4,2,3,5,4,5,5,4,5,5,2,2,1,4,1,1,2,5,1,4,4,1,4,5,1,2,49,"Man","Yes","White","No","High School","No"
"388",388,3,5,4,4,5,4,3,4,5,5,3,4,1,3,4,2,2,2,3,2,4,4,5,4,5,5,5,5,4,5,5,4,5,2,1,4,3,5,3,2,3,2,5,4,3,3,34,"Woman","Yes","White","No","Bachelor’s Degree","No"
"389",389,3,5,5,5,5,5,4,4,5,5,5,4,1,4,5,3,2,4,3,3,4,5,4,5,3,4,3,4,5,3,4,1,3,2,3,5,1,5,1,2,3,3,5,5,5,5,NA,"Woman","Yes","White","No","Less than High School","Yes"
"390",390,5,5,3,3,3,4,4,4,4,5,3,3,1,3,4,3,4,5,5,5,5,5,5,4,4,1,4,4,5,4,4,4,4,2,4,2,2,4,2,4,5,2,3,5,4,3,32,"Man","Yes","White","No","High School","No"
"391",391,3,5,1,1,1,4,3,1,5,5,4,3,1,2,3,4,2,1,4,3,3,4,5,4,3,4,2,4,3,5,3,5,5,3,4,5,3,1,3,1,4,2,2,4,4,4,51,"Man","Yes","Black or African American","No","Bachelor’s Degree","No"
"392",392,3,4,5,5,5,5,2,4,4,5,5,4,1,3,4,2,3,3,4,4,4,4,4,4,2,2,5,5,5,4,2,1,2,5,1,2,3,4,4,3,3,1,3,5,2,4,26,"Man","Yes","White","No","Bachelor’s Degree","No"
"393",393,3,5,1,1,1,4,3,3,5,2,4,1,1,1,1,3,4,5,1,5,4,3,4,5,2,1,3,5,4,1,4,5,3,3,5,1,1,5,3,3,5,1,5,5,1,3,31,"Man","Yes","Latine or Hispanic","Yes","Bachelor’s Degree","No"
